,Unnamed: 0,statute,description,subject_no,trr_report_id
256,256,720 ILCS 5.0/31-1-A,RESISTING/OBSTRUCT/PC OFF/CORR EMP/FRFTR,19297766.0,96552
257,257,720 ILCS 550.0/4-A,CANNABIS - POSSESS LESS THAN 2.5 GRMS,19297766.0,96552
258,258,720 ILCS 5.0/31-1-A,RESISTING/OBSTRUCT/PC OFF/CORR EMP/FRFTR,19297766.0,96553
259,259,720 ILCS 550.0/4-A,CANNABIS - POSSESS LESS THAN 2.5 GRMS,19297766.0,96553
260,260,720 ILCS 5.0/12-5-A,RECKLESS CONDUCT,19297791.0,96554
261,261,720 ILCS 5.0/31-1-A,RESISTING/OBSTRUCT/PC OFF/CORR EMP/FRFTR,19297791.0,96554
262,262,720 ILCS 550.0/4-C,CANNABIS - POSSESS 10-30 GRMS,19297791.0,96554
263,263,720 ILCS 550.0/5.2-D,CANNABIS - MFG/DEL - SCHOOL - 2.5-10 GRMS,19297791.0,96554
264,264,720 ILCS 5.0/12-5-A,RECKLESS CONDUCT,19297791.0,96555
265,265,720 ILCS 5.0/31-1-A,RESISTING/OBSTRUCT/PC OFF/CORR EMP/FRFTR,19297791.0,96555
266,266,720 ILCS 550.0/4-C,CANNABIS - POSSESS 10-30 GRMS,19297791.0,96555
267,267,720 ILCS 550.0/5.2-D,CANNABIS - MFG/DEL - SCHOOL - 2.5-10 GRMS,19297791.0,96555
268,268,625 ILCS 5.0/12-603.1,IVC - NOT WEARING SEAT BELT/DRIVER,19297826.0,96556
269,269,625 ILCS 5.0/6-303-A,DRIVING ON SUSPENDED LICENSE,19297826.0,96556
270,270,625 ILCS 5.0/12-603.1,IVC - NOT WEARING SEAT BELT/DRIVER,19297826.0,96557
271,271,625 ILCS 5.0/6-303-A,DRIVING ON SUSPENDED LICENSE,19297826.0,96557
272,272,720 ILCS 5.0/31-1-A,RESISTING/OBSTRUCT/PC OFF/CORR EMP/FRFTR,19297927.0,96559
273,273,720 ILCS 550.0/4-A,CANNABIS - POSSESS LESS THAN 2.5 GRMS,19297927.0,96559
274,274,8-4-030,DRINKING ALCOHOL ON THE PUBLIC WAY,19297927.0,96559
275,275,720 ILCS 5.0/31-1-A,RESISTING/OBSTRUCT/PC OFF/CORR EMP/FRFTR,19297927.0,96560
276,276,720 ILCS 550.0/4-A,CANNABIS - POSSESS LESS THAN 2.5 GRMS,19297927.0,96560
277,277,8-4-030,DRINKING ALCOHOL ON THE PUBLIC WAY,19297927.0,96560
278,278,720 ILCS 5.0/21-1-A-1,CRIM DAMAGE TO PROPERTY <$300 ,19298123.0,96564
279,279,720 ILCS 5.0/31-1-A,RESISTING/OBSTRUCT/PC OFF/CORR EMP/FRFTR,19298123.0,96564
280,280,720 ILCS 5.0/32-10-A,VIOLATION BAIL BOND - CLASS A OFFENSE,19298123.0,96564
281,281,720 ILCS 550.0/4-A,CANNABIS - POSSESS LESS THAN 2.5 GRMS,19298123.0,96564
282,282,720 ILCS 5.0/12-3-A-2,BATTERY - MAKE PHYSICAL CONTACT,19298159.0,96566
283,283,720 ILCS 5.0/12-3.2-A-2,DOMESTIC BATTERY - PHYSICAL CONTACT,19298159.0,96566
284,284,720 ILCS 5.0/21-1-A-1,CRIM DAMAGE TO PROPERTY <$300 ,19298159.0,96566
285,285,720 ILCS 5.0/31-1-A,RESISTING/OBSTRUCT/PC OFF/CORR EMP/FRFTR,19298159.0,96566
286,286,720 ILCS 5.0/12-3-A-2,BATTERY - MAKE PHYSICAL CONTACT,19298160.0,96567
287,287,720 ILCS 5.0/12-3.2-A-2,DOMESTIC BATTERY - PHYSICAL CONTACT,19298160.0,96567
288,288,720 ILCS 5.0/21-1-A-1,CRIM DAMAGE TO PROPERTY <$300 ,19298160.0,96567
289,289,720 ILCS 5.0/31-1-A,RESISTING/OBSTRUCT/PC OFF/CORR EMP/FRFTR,19298160.0,96567
290,290,720 ILCS 5.0/12-3-A-2,BATTERY - MAKE PHYSICAL CONTACT,19298160.0,96568
291,291,720 ILCS 5.0/12-3.2-A-2,DOMESTIC BATTERY - PHYSICAL CONTACT,19298160.0,96568
292,292,720 ILCS 5.0/21-1-A-1,CRIM DAMAGE TO PROPERTY <$300 ,19298160.0,96568
293,293,720 ILCS 5.0/31-1-A,RESISTING/OBSTRUCT/PC OFF/CORR EMP/FRFTR,19298160.0,96568
294,294,720 ILCS 5.0/12-3-A-2,BATTERY - MAKE PHYSICAL CONTACT,19298159.0,96569
295,295,720 ILCS 5.0/12-3.2-A-2,DOMESTIC BATTERY - PHYSICAL CONTACT,19298159.0,96569
296,296,720 ILCS 5.0/21-1-A-1,CRIM DAMAGE TO PROPERTY <$300 ,19298159.0,96569
297,297,720 ILCS 5.0/31-1-A,RESISTING/OBSTRUCT/PC OFF/CORR EMP/FRFTR,19298159.0,96569
298,298,720 ILCS 5.0/12-3-A-2,BATTERY - MAKE PHYSICAL CONTACT,19298159.0,96570
299,299,720 ILCS 5.0/12-3.2-A-2,DOMESTIC BATTERY - PHYSICAL CONTACT,19298159.0,96570
300,300,720 ILCS 5.0/21-1-A-1,CRIM DAMAGE TO PROPERTY <$300 ,19298159.0,96570
301,301,720 ILCS 5.0/31-1-A,RESISTING/OBSTRUCT/PC OFF/CORR EMP/FRFTR,19298159.0,96570
302,302,720 ILCS 5.0/12-3-A-2,BATTERY - MAKE PHYSICAL CONTACT,19298159.0,96571
303,303,720 ILCS 5.0/12-3.2-A-2,DOMESTIC BATTERY - PHYSICAL CONTACT,19298159.0,96571
304,304,720 ILCS 5.0/21-1-A-1,CRIM DAMAGE TO PROPERTY <$300 ,19298159.0,96571
305,305,720 ILCS 5.0/31-1-A,RESISTING/OBSTRUCT/PC OFF/CORR EMP/FRFTR,19298159.0,96571
306,306,720 ILCS 5.0/12-3-A-2,BATTERY - MAKE PHYSICAL CONTACT,19298160.0,96572
307,307,720 ILCS 5.0/12-3.2-A-2,DOMESTIC BATTERY - PHYSICAL CONTACT,19298160.0,96572
308,308,720 ILCS 5.0/21-1-A-1,CRIM DAMAGE TO PROPERTY <$300 ,19298160.0,96572
309,309,720 ILCS 5.0/31-1-A,RESISTING/OBSTRUCT/PC OFF/CORR EMP/FRFTR,19298160.0,96572
310,310,720 ILCS 5.0/12-2-B-4,AGG ASSAULT PC OFFICER/VOLUNTEER,19298161.0,96573
311,311,720 ILCS 5.0/21-1.01-A-1,CRIM DMG/GOVT PROP/>$500-$10K,19298161.0,96573
312,312,720 ILCS 5.0/31-1-A,RESISTING/OBSTRUCT/PC OFF/CORR EMP/FRFTR,19298161.0,96573
313,313,720 ILCS 5.0/12-2-B-4,AGG ASSAULT PC OFFICER/VOLUNTEER,19298472.0,96576
314,314,720 ILCS 5.0/12-3-A-2,BATTERY - MAKE PHYSICAL CONTACT,19298472.0,96576
315,315,720 ILCS 5.0/21-3-A-1,CRIMINAL TRESPASS TO REAL PROPERTY,19298472.0,96576
316,316,720 ILCS 5.0/31-1-A,RESISTING/OBSTRUCT/PC OFF/CORR EMP/FRFTR,19298472.0,96576
317,317,720 ILCS 5.0/31-1-A-7,RESISTING/OBSTRUCT/PC OFF/CORR EMP/FRFTR INJ,19298472.0,96576
318,318,720 ILCS 5.0/32-10-A,VIOLATION BAIL BOND - CLASS 4 OFFENSE,19298472.0,96576
319,319,720 ILCS 5.0/12-2-B-4,AGG ASSAULT PC OFFICER/VOLUNTEER,19298472.0,96577
320,320,720 ILCS 5.0/12-3-A-2,BATTERY - MAKE PHYSICAL CONTACT,19298472.0,96577
321,321,720 ILCS 5.0/21-3-A-1,CRIMINAL TRESPASS TO REAL PROPERTY,19298472.0,96577
322,322,720 ILCS 5.0/31-1-A,RESISTING/OBSTRUCT/PC OFF/CORR EMP/FRFTR,19298472.0,96577
323,323,720 ILCS 5.0/31-1-A-7,RESISTING/OBSTRUCT/PC OFF/CORR EMP/FRFTR INJ,19298472.0,96577
324,324,720 ILCS 5.0/32-10-A,VIOLATION BAIL BOND - CLASS 4 OFFENSE,19298472.0,96577
325,325,720 ILCS 5.0/12-2-B-4,AGG ASSAULT PC OFFICER/VOLUNTEER,19298472.0,96578
326,326,720 ILCS 5.0/12-3-A-2,BATTERY - MAKE PHYSICAL CONTACT,19298472.0,96578
327,327,720 ILCS 5.0/21-3-A-1,CRIMINAL TRESPASS TO REAL PROPERTY,19298472.0,96578
328,328,720 ILCS 5.0/31-1-A,RESISTING/OBSTRUCT/PC OFF/CORR EMP/FRFTR,19298472.0,96578
329,329,720 ILCS 5.0/31-1-A-7,RESISTING/OBSTRUCT/PC OFF/CORR EMP/FRFTR INJ,19298472.0,96578
330,330,720 ILCS 5.0/32-10-A,VIOLATION BAIL BOND - CLASS 4 OFFENSE,19298472.0,96578
331,331,720 ILCS 5.0/12-2-B-4,AGG ASSAULT PC OFFICER/VOLUNTEER,19298472.0,96579
332,332,720 ILCS 5.0/12-3-A-2,BATTERY - MAKE PHYSICAL CONTACT,19298472.0,96579
333,333,720 ILCS 5.0/21-3-A-1,CRIMINAL TRESPASS TO REAL PROPERTY,19298472.0,96579
334,334,720 ILCS 5.0/31-1-A,RESISTING/OBSTRUCT/PC OFF/CORR EMP/FRFTR,19298472.0,96579
335,335,720 ILCS 5.0/31-1-A-7,RESISTING/OBSTRUCT/PC OFF/CORR EMP/FRFTR INJ,19298472.0,96579
336,336,720 ILCS 5.0/32-10-A,VIOLATION BAIL BOND - CLASS 4 OFFENSE,19298472.0,96579
337,337,720 ILCS 5.0/12-2-B-4,AGG ASSAULT PC OFFICER/VOLUNTEER,19298472.0,96580
338,338,720 ILCS 5.0/12-3-A-2,BATTERY - MAKE PHYSICAL CONTACT,19298472.0,96580
339,339,720 ILCS 5.0/21-3-A-1,CRIMINAL TRESPASS TO REAL PROPERTY,19298472.0,96580
340,340,720 ILCS 5.0/31-1-A,RESISTING/OBSTRUCT/PC OFF/CORR EMP/FRFTR,19298472.0,96580
341,341,720 ILCS 5.0/31-1-A-7,RESISTING/OBSTRUCT/PC OFF/CORR EMP/FRFTR INJ,19298472.0,96580
342,342,720 ILCS 5.0/32-10-A,VIOLATION BAIL BOND - CLASS 4 OFFENSE,19298472.0,96580
343,343,720 ILCS 5.0/12-2-B-4,AGG ASSAULT PC OFFICER/VOLUNTEER,19298472.0,96581
344,344,720 ILCS 5.0/12-3-A-2,BATTERY - MAKE PHYSICAL CONTACT,19298472.0,96581
345,345,720 ILCS 5.0/21-3-A-1,CRIMINAL TRESPASS TO REAL PROPERTY,19298472.0,96581
346,346,720 ILCS 5.0/31-1-A,RESISTING/OBSTRUCT/PC OFF/CORR EMP/FRFTR,19298472.0,96581
347,347,720 ILCS 5.0/31-1-A-7,RESISTING/OBSTRUCT/PC OFF/CORR EMP/FRFTR INJ,19298472.0,96581
348,348,720 ILCS 5.0/32-10-A,VIOLATION BAIL BOND - CLASS 4 OFFENSE,19298472.0,96581
349,349,720 ILCS 5.0/12-3-A-2,BATTERY - MAKE PHYSICAL CONTACT,19298580.0,96582
350,350,720 ILCS 5.0/31-1-A,RESISTING/OBSTRUCT/PC OFF/CORR EMP/FRFTR,19298580.0,96582
351,351,720 ILCS 550.0/4-B,CANNABIS - POSSESS 2.5-10 GRMS,19298580.0,96582
352,352,720 ILCS 5.0/12-3-A-2,BATTERY - MAKE PHYSICAL CONTACT,19298713.0,96583
353,353,720 ILCS 5.0/31-1-A,RESISTING/OBSTRUCT/PC OFF/CORR EMP/FRFTR,19298713.0,96583
354,354,720 ILCS 5.0/12-3.05-D-4,AGG BATTERY/PEACE OFFICER,19298734.0,96584
355,355,720 ILCS 5.0/12-3.2-A-1,DOMESTIC BATTERY - BODILY HARM,19298734.0,96584
356,356,720 ILCS 5.0/12-3.4-A-1,VIOLATE ORDER/PRIOR DOM BTRY,19298734.0,96584
357,357,720 ILCS 5.0/31-1-A,RESISTING/OBSTRUCT/PC OFF/CORR EMP/FRFTR,19298734.0,96584
358,358,720 ILCS 5.0/12-3.05-D-4,AGG BATTERY/PEACE OFFICER,19298734.0,96585
359,359,720 ILCS 5.0/12-3.2-A-1,DOMESTIC BATTERY - BODILY HARM,19298734.0,96585
360,360,720 ILCS 5.0/12-3.4-A-1,VIOLATE ORDER/PRIOR DOM BTRY,19298734.0,96585
361,361,720 ILCS 5.0/31-1-A,RESISTING/OBSTRUCT/PC OFF/CORR EMP/FRFTR,19298734.0,96585
362,362,625 ILCS 5.0/11-501-A-2,IVC - DRIVING UNDER INFLUENCE OF ALCOHOL,19298751.0,96586
363,363,625 ILCS 5.0/3-707,INSURANCE - OPERATE MTR VEHICLE WITHOUT,19298751.0,96586
364,364,625 ILCS 5.0/6-112,DRIVER'S LICENSE/PERMIT - FAIL TO CARRY/DISPLAY,19298751.0,96586
365,365,625 ILCS 5.0/6-303-A,DRIVING ON SUSPENDED LICENSE,19298751.0,96586
366,366,720 ILCS 5.0/12-3.05-D-4,AGG BATTERY/PEACE OFFICER,19298751.0,96586
367,367,720 ILCS 5.0/31-1-A,RESISTING/OBSTRUCT/PC OFF/CORR EMP/FRFTR,19298751.0,96586
368,368,725 ILCS 5.0/110-3,ISSUANCE OF WARRANT,19298751.0,96586
369,369,9-40-130,OBSTRUCTION OF TRAFFIC BY MOTORIST,19298751.0,96586
370,370,9-8-020(C)(1),DISOBEY RED CIRCULAR STEADY SIGNAL STOP,19298751.0,96586
371,371,625 ILCS 5.0/11-501-A-2,IVC - DRIVING UNDER INFLUENCE OF ALCOHOL,19298751.0,96587
372,372,625 ILCS 5.0/3-707,INSURANCE - OPERATE MTR VEHICLE WITHOUT,19298751.0,96587
373,373,625 ILCS 5.0/3-701-1,NO VALID REGISTRATION,19299554.0,96616
374,374,625 ILCS 5.0/6-112,DRIVER'S LICENSE/PERMIT - FAIL TO CARRY/DISPLAY,19298751.0,96587
375,375,625 ILCS 5.0/6-303-A,DRIVING ON SUSPENDED LICENSE,19298751.0,96587
376,376,720 ILCS 5.0/12-3.05-D-4,AGG BATTERY/PEACE OFFICER,19298751.0,96587
377,377,720 ILCS 5.0/31-1-A,RESISTING/OBSTRUCT/PC OFF/CORR EMP/FRFTR,19298751.0,96587
378,378,725 ILCS 5.0/110-3,ISSUANCE OF WARRANT,19298751.0,96587
379,379,9-40-130,OBSTRUCTION OF TRAFFIC BY MOTORIST,19298751.0,96587
380,380,9-8-020(C)(1),DISOBEY RED CIRCULAR STEADY SIGNAL STOP,19298751.0,96587
381,381,10-8-515,SOLICITING UNLAWFUL BUSINESS,19298851.0,96588
382,382,720 ILCS 5.0/12-3-A-1,BATTERY - CAUSE BODILY HARM,19298851.0,96588
383,383,720 ILCS 5.0/31-1-A,RESISTING/OBSTRUCT/PC OFF/CORR EMP/FRFTR,19298851.0,96588
384,384,625 ILCS 5.0/11-204-A,IVC - FLEE/ATTEMPT ELUDE POLICE,19298853.0,96589
385,385,625 ILCS 5.0/4-103-A-1,RECEIVE/POSSESS/SELL  STOLEN VEHICLE,19298853.0,96589
386,386,625 ILCS 5.0/6-303-A,DRIVING ON SUSPENDED LICENSE,19298853.0,96589
387,387,720 ILCS 5.0/12-2-B-4,AGG ASSAULT/PEACE OFFICER/WEAPON,19298853.0,96589
388,388,8-26-030-B,ANNUAL GUN OFFENDER REGISTRATION,19298853.0,96589
389,389,8-26-050,GUN OFFENDER DUTY TO REPORT,19298853.0,96589
390,390,10-8-515,SOLICITING UNLAWFUL BUSINESS,19298851.0,96590
391,391,720 ILCS 5.0/12-3-A-1,BATTERY - CAUSE BODILY HARM,19298851.0,96590
392,392,720 ILCS 5.0/31-1-A,RESISTING/OBSTRUCT/PC OFF/CORR EMP/FRFTR,19298851.0,96590
393,393,720 ILCS 5.0/12-5-A,RECKLESS CONDUCT,19298938.0,96591
394,394,720 ILCS 5.0/12-2-C-1,AGG ASSAULT/USE DEADLY WEAPON,19299022.0,96592
395,395,625 ILCS 5.0/12-603.1,IVC - NOT WEARING SEAT BELT/DRIVER,19299041.0,96593
396,396,625 ILCS 5.0/12-603.1,IVC - NOT WEARING SEAT BELT/PASSENGER,19299041.0,96593
397,397,625 ILCS 5.0/3-707,INSURANCE - OPERATE MTR VEHICLE WITHOUT,19299041.0,96593
398,398,625 ILCS 5.0/6-101,DRIVING/NEVER ISSUED LICENSE,19299041.0,96593
399,399,720 ILCS 5.0/12-3.05-D-4,AGG BATTERY/PEACE OFFICER,19299041.0,96593
400,400,720 ILCS 5.0/31-1-A-7,RESISTING/OBSTRUCT/PC OFF/CORR EMP/FRFTR INJ,19299041.0,96593
401,401,720 ILCS 5.0/31-4.5-A,OBSTRUCTING IDENTIFICATION,19299041.0,96593
402,402,725 ILCS 5.0/110-3,ISSUANCE OF WARRANT,19299041.0,96593
403,403,625 ILCS 5.0/12-603.1,IVC - NOT WEARING SEAT BELT/DRIVER,19299041.0,96594
404,404,625 ILCS 5.0/12-603.1,IVC - NOT WEARING SEAT BELT/PASSENGER,19299041.0,96594
405,405,625 ILCS 5.0/3-707,INSURANCE - OPERATE MTR VEHICLE WITHOUT,19299041.0,96594
406,406,625 ILCS 5.0/6-101,DRIVING/NEVER ISSUED LICENSE,19299041.0,96594
407,407,720 ILCS 5.0/12-3.05-D-4,AGG BATTERY/PEACE OFFICER,19299041.0,96594
408,408,720 ILCS 5.0/31-1-A-7,RESISTING/OBSTRUCT/PC OFF/CORR EMP/FRFTR INJ,19299041.0,96594
409,409,720 ILCS 5.0/31-4.5-A,OBSTRUCTING IDENTIFICATION,19299041.0,96594
410,410,725 ILCS 5.0/110-3,ISSUANCE OF WARRANT,19299041.0,96594
411,411,10-8-515,SOLICITING UNLAWFUL BUSINESS,19299172.0,96597
412,412,720 ILCS 5.0/31-1-A,RESISTING/OBSTRUCT/PC OFF/CORR EMP/FRFTR,19299172.0,96597
413,413,10-8-515,SOLICITING UNLAWFUL BUSINESS,19299172.0,96598
414,414,720 ILCS 5.0/31-1-A,RESISTING/OBSTRUCT/PC OFF/CORR EMP/FRFTR,19299172.0,96598
415,415,720 ILCS 5.0/12-3.2-A-2,DOMESTIC BATTERY - PHYSICAL CONTACT,19299298.0,96599
416,416,720 ILCS 5.0/31-1-A,RESISTING/OBSTRUCT/PC OFF/CORR EMP/FRFTR,19299298.0,96599
417,417,625 ILCS 5.0/11-501-A-2,IVC - DRIVING UNDER INFLUENCE OF ALCOHOL,19299328.0,96602
418,418,625 ILCS 5.0/3-707,INSURANCE - OPERATE MTR VEHICLE WITHOUT,19299328.0,96602
419,419,625 ILCS 5.0/6-101,DRIVING/NEVER ISSUED LICENSE,19299328.0,96602
420,420,720 ILCS 5.0/31-1-A,RESISTING/OBSTRUCT/PC OFF/CORR EMP/FRFTR,19299328.0,96602
421,421,625 ILCS 5.0/11-501-A-2,IVC - DRIVING UNDER INFLUENCE OF ALCOHOL,19299328.0,96603
422,422,625 ILCS 5.0/3-707,INSURANCE - OPERATE MTR VEHICLE WITHOUT,19299328.0,96603
423,423,625 ILCS 5.0/6-101,DRIVING/NEVER ISSUED LICENSE,19299328.0,96603
424,424,720 ILCS 5.0/31-1-A,RESISTING/OBSTRUCT/PC OFF/CORR EMP/FRFTR,19299328.0,96603
425,425,625 ILCS 5.0/11-501-A-2,IVC - DRIVING UNDER INFLUENCE OF ALCOHOL,19299328.0,96604
426,426,625 ILCS 5.0/3-707,INSURANCE - OPERATE MTR VEHICLE WITHOUT,19299328.0,96604
427,427,625 ILCS 5.0/6-101,DRIVING/NEVER ISSUED LICENSE,19299328.0,96604
428,428,720 ILCS 5.0/31-1-A,RESISTING/OBSTRUCT/PC OFF/CORR EMP/FRFTR,19299328.0,96604
429,429,625 ILCS 5.0/11-204-A,IVC - FLEE/ATTEMPT ELUDE POLICE,19299531.0,96612
430,430,720 ILCS 5.0/31-1-A,RESISTING/OBSTRUCT/PC OFF/CORR EMP/FRFTR,19299531.0,96612
431,431,720 ILCS 550.0/4-D,CANNABIS - POSSESS 30-500 GRMS,19299531.0,96612
432,432,9-24-010(B),STOP AT STOP SIGN,19299531.0,96612
433,433,9-64-130-A,PARKING IN ALLEYS,19299531.0,96612
434,434,625 ILCS 5.0/11-204-A,IVC - FLEE/ATTEMPT ELUDE POLICE,19299531.0,96613
435,435,720 ILCS 5.0/31-1-A,RESISTING/OBSTRUCT/PC OFF/CORR EMP/FRFTR,19299531.0,96613
436,436,720 ILCS 550.0/4-D,CANNABIS - POSSESS 30-500 GRMS,19299531.0,96613
437,437,9-24-010(B),STOP AT STOP SIGN,19299531.0,96613
438,438,9-64-130-A,PARKING IN ALLEYS,19299531.0,96613
439,439,625 ILCS 5.0/11-204-A,IVC - FLEE/ATTEMPT ELUDE POLICE,19299531.0,96614
440,440,720 ILCS 5.0/31-1-A,RESISTING/OBSTRUCT/PC OFF/CORR EMP/FRFTR,19299531.0,96614
441,441,720 ILCS 550.0/4-D,CANNABIS - POSSESS 30-500 GRMS,19299531.0,96614
442,442,9-24-010(B),STOP AT STOP SIGN,19299531.0,96614
443,443,9-64-130-A,PARKING IN ALLEYS,19299531.0,96614
444,444,625 ILCS 5.0/11-204-A,IVC - FLEE/ATTEMPT ELUDE POLICE,19299531.0,96615
445,445,720 ILCS 5.0/31-1-A,RESISTING/OBSTRUCT/PC OFF/CORR EMP/FRFTR,19299531.0,96615
446,446,720 ILCS 550.0/4-D,CANNABIS - POSSESS 30-500 GRMS,19299531.0,96615
447,447,9-24-010(B),STOP AT STOP SIGN,19299531.0,96615
448,448,9-64-130-A,PARKING IN ALLEYS,19299531.0,96615
449,449,625 ILCS 5.0/11-305-B,IVC - AVOID TRAFFIC CONTROL DEVICE,19299554.0,96616
450,450,625 ILCS 5.0/12-603.1,IVC - NOT WEARING SEAT BELT/DRIVER,19299554.0,96616
451,451,625 ILCS 5.0/3-707,INSURANCE - OPERATE MTR VEHICLE WITHOUT,19299554.0,96616
452,452,625 ILCS 5.0/6-303-A,DRIVING ON SUSPENDED LICENSE,19299554.0,96616
453,453,720 ILCS 5.0/31-1-A,RESISTING/OBSTRUCT/PC OFF/CORR EMP/FRFTR,19299554.0,96616
454,454,625 ILCS 5.0/11-305-B,IVC - AVOID TRAFFIC CONTROL DEVICE,19299554.0,96617
455,455,625 ILCS 5.0/12-603.1,IVC - NOT WEARING SEAT BELT/DRIVER,19299554.0,96617
456,456,625 ILCS 5.0/3-701-1,NO VALID REGISTRATION,19299554.0,96617
457,457,625 ILCS 5.0/3-707,INSURANCE - OPERATE MTR VEHICLE WITHOUT,19299554.0,96617
458,458,625 ILCS 5.0/6-303-A,DRIVING ON SUSPENDED LICENSE,19299554.0,96617
459,459,720 ILCS 5.0/31-1-A,RESISTING/OBSTRUCT/PC OFF/CORR EMP/FRFTR,19299554.0,96617
460,460,625 ILCS 5.0/6-303-A,DRIVING ON SUSPENDED LICENSE,19299583.0,96618
461,461,720 ILCS 5.0/31-1-A,RESISTING/OBSTRUCT/PC OFF/CORR EMP/FRFTR,19299583.0,96618
462,462,720 ILCS 550.0/4-C,CANNABIS - POSSESS CANNABIS/10-30 GRAMS/SUBQ,19299583.0,96618
463,463,9-24-010(B),STOP AT STOP SIGN,19299583.0,96618
464,464,510 ILCS 68.0/105-45,OBSTRUCTING AN OFFICER,19299557.0,96620
465,465,720 ILCS 5.0/12-3.05-D-4,AGG BATTERY/PEACE OFFICER,19299557.0,96620
466,466,720 ILCS 5.0/24-1.1-A,UUW - WEAPON - FELON POSSES WEAPON/2ND+,19299557.0,96620
467,467,510 ILCS 68.0/105-45,OBSTRUCTING AN OFFICER,19299557.0,96621
468,468,720 ILCS 5.0/12-3.05-D-4,AGG BATTERY/PEACE OFFICER,19299557.0,96621
469,469,720 ILCS 5.0/24-1.1-A,UUW - WEAPON - FELON POSSES WEAPON/2ND+,19299557.0,96621
470,470,510 ILCS 68.0/105-45,OBSTRUCTING AN OFFICER,19299557.0,96622
471,471,720 ILCS 5.0/12-3.05-D-4,AGG BATTERY/PEACE OFFICER,19299557.0,96622
472,472,720 ILCS 5.0/24-1.1-A,UUW - WEAPON - FELON POSSES WEAPON/2ND+,19299557.0,96622
473,473,720 ILCS 5.0/12-3.05-D-4,AGG BATTERY/PEACE OFFICER,19299614.0,96623
474,474,720 ILCS 5.0/21-1-A-1,CRIM DAMAGE TO PROPERTY <$300 ,19299614.0,96623
475,475,720 ILCS 5.0/21-3-A-2,CRIMINAL TRESPASS TO LAND,19299614.0,96623
476,476,720 ILCS 5.0/12-3.05-D-4,AGG BATTERY/PEACE OFFICER,19299614.0,96624
477,477,720 ILCS 5.0/21-1-A-1,CRIM DAMAGE TO PROPERTY <$300 ,19299614.0,96624
478,478,720 ILCS 5.0/21-3-A-2,CRIMINAL TRESPASS TO LAND,19299614.0,96624
479,479,720 ILCS 5.0/12-3-A-2,BATTERY - MAKE PHYSICAL CONTACT,19299839.0,96625
480,480,720 ILCS 5.0/24-1.1-A,UUW - WEAPON - FELON POSS/USE FIREARM/PAROLE,19299839.0,96625
481,481,725 ILCS 5.0/110-3,ISSUANCE OF WARRANT,19299839.0,96625
482,482,720 ILCS 5.0/12-3-A-2,BATTERY - MAKE PHYSICAL CONTACT,19299839.0,96626
483,483,720 ILCS 5.0/24-1.1-A,UUW - WEAPON - FELON POSS/USE FIREARM/PAROLE,19299839.0,96626
484,484,725 ILCS 5.0/110-3,ISSUANCE OF WARRANT,19299839.0,96626
485,485,625 ILCS 5.0/11-501-A-2,IVC - DRIVING UNDER INFLUENCE OF ALCOHOL,19299867.0,96627
486,486,625 ILCS 5.0/11-501-A-6,DUI ANY AMOUNT OF DRUG,19299867.0,96627
487,487,625 ILCS 5.0/11-502-A,IVC - TRANS/CARRY ALC LIQ/DRIVER,19299867.0,96627
488,488,625 ILCS 5.0/6-303-A,DRIVING ON SUSPENDED LICENSE,19299867.0,96627
489,489,720 ILCS 5.0/31-1-A,RESISTING/OBSTRUCT/PC OFF/CORR EMP/FRFTR,19299867.0,96627
490,490,720 ILCS 550.0/4-B,CANNABIS - POSSESS 2.5-10 GRMS,19299867.0,96627
491,491,9-24-010(B),STOP AT STOP SIGN,19299867.0,96627
492,492,625 ILCS 5.0/11-501-A-2,IVC - DRIVING UNDER INFLUENCE OF ALCOHOL,19299867.0,96628
493,493,625 ILCS 5.0/11-501-A-6,DUI ANY AMOUNT OF DRUG,19299867.0,96628
494,494,625 ILCS 5.0/11-502-A,IVC - TRANS/CARRY ALC LIQ/DRIVER,19299867.0,96628
495,495,625 ILCS 5.0/6-303-A,DRIVING ON SUSPENDED LICENSE,19299867.0,96628
496,496,720 ILCS 5.0/31-1-A,RESISTING/OBSTRUCT/PC OFF/CORR EMP/FRFTR,19299867.0,96628
497,497,720 ILCS 550.0/4-B,CANNABIS - POSSESS 2.5-10 GRMS,19299867.0,96628
498,498,9-24-010(B),STOP AT STOP SIGN,19299867.0,96628
499,499,720 ILCS 5.0/31-1-A,RESISTING/OBSTRUCT/PC OFF/CORR EMP/FRFTR,19300131.0,96630
500,500,720 ILCS 550.0/5.2-D,CANNABIS - MFG/DEL - SCHOOL - 2.5-10 GRMS,19300131.0,96630
501,501,720 ILCS 570.0/401-C-7.5-I,MFG 5>15 GRAMS ECSTASY/ANALOG,19300131.0,96630
502,502,720 ILCS 5.0/31-1-A,RESISTING/OBSTRUCT/PC OFF/CORR EMP/FRFTR,19300131.0,96631
503,503,720 ILCS 550.0/5.2-D,CANNABIS - MFG/DEL - SCHOOL - 2.5-10 GRMS,19300131.0,96631
504,504,720 ILCS 570.0/401-C-7.5-I,MFG 5>15 GRAMS ECSTASY/ANALOG,19300131.0,96631
505,505,720 ILCS 5.0/12-3-A-1,BATTERY - CAUSE BODILY HARM,19300231.0,96632
506,506,720 ILCS 5.0/31-1-A,RESISTING/OBSTRUCT/PC OFF/CORR EMP/FRFTR,19300231.0,96632
